"id"	"comic_id"	"latest_chapter_id"	"star"	"latest_chapter_name"	"hits"	"total_chapter"	"lastest_chapter_release_date"
"366"	"366"		"0"	""	"17000"	"0"	"1/1/1001 08:00:00"
"367"	"367"		"0"	""	"17000"	"0"	"1/1/1001 08:00:00"
"368"	"368"		"0"	""	"17000"	"0"	"1/1/1001 08:00:00"
"369"	"369"		"0"	""	"17000"	"0"	"1/1/1001 08:00:00"
"370"	"370"		"0"	""	"17000"	"0"	"1/1/1001 08:00:00"
"371"	"371"		"0"	""	"17000"	"0"	"1/1/1001 08:00:00"
"372"	"372"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"373"	"373"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"374"	"374"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"375"	"375"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"376"	"376"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"377"	"377"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"378"	"378"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"379"	"379"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"380"	"380"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"381"	"381"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"382"	"382"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"383"	"383"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"384"	"384"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"385"	"385"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"386"	"386"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"387"	"387"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"388"	"388"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"389"	"389"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"390"	"390"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"391"	"391"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"392"	"392"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"393"	"393"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"394"	"394"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"395"	"395"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"396"	"396"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"397"	"397"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"398"	"398"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"399"	"399"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"400"	"400"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"401"	"401"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"402"	"402"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"403"	"403"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"404"	"404"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"405"	"405"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"406"	"406"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"407"	"407"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"409"	"409"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"410"	"410"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"411"	"411"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"412"	"412"		"0"	""	"16000"	"0"	"1/1/1001 08:00:00"
"413"	"413"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"414"	"414"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"415"	"415"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"416"	"416"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"417"	"417"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"418"	"418"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"419"	"419"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"420"	"420"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"421"	"421"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"422"	"422"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"423"	"423"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"424"	"424"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"425"	"425"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"426"	"426"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"427"	"427"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"428"	"428"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"429"	"429"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"430"	"430"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"433"	"433"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"434"	"434"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"435"	"435"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"436"	"436"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"437"	"437"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"438"	"438"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"439"	"439"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"440"	"440"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"441"	"441"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"442"	"442"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"443"	"443"		"0"	""	"15000"	"0"	"1/1/1001 08:00:00"
"444"	"444"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"445"	"445"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"446"	"446"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"447"	"447"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"448"	"448"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"449"	"449"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"450"	"450"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"451"	"451"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"452"	"452"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"453"	"453"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"457"	"457"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"458"	"458"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"459"	"459"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"460"	"460"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"461"	"461"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"462"	"462"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"463"	"463"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"464"	"464"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"465"	"465"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"466"	"466"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"467"	"467"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"468"	"468"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"469"	"469"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"470"	"470"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"471"	"471"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"472"	"472"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"473"	"473"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"474"	"474"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"475"	"475"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"476"	"476"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"477"	"477"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"478"	"478"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"479"	"479"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"481"	"481"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"482"	"482"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"483"	"483"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"484"	"484"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"485"	"485"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"486"	"486"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"487"	"487"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"488"	"488"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"489"	"489"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"490"	"490"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"491"	"491"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"492"	"492"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"493"	"493"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"494"	"494"		"0"	""	"14000"	"0"	"1/1/1001 08:00:00"
"495"	"495"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"496"	"496"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"497"	"497"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"498"	"498"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"499"	"499"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"500"	"500"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"501"	"501"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"502"	"502"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"503"	"503"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"505"	"505"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"506"	"506"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"507"	"507"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"508"	"508"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"509"	"509"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"510"	"510"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"511"	"511"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"512"	"512"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"513"	"513"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"514"	"514"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"515"	"515"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"516"	"516"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"517"	"517"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"518"	"518"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"519"	"519"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"520"	"520"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"521"	"521"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"522"	"522"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"523"	"523"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"524"	"524"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"525"	"525"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"526"	"526"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"527"	"527"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"528"	"528"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"529"	"529"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"530"	"530"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"531"	"531"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"532"	"532"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"533"	"533"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"534"	"534"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"535"	"535"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"536"	"536"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"537"	"537"		"0"	""	"13000"	"0"	"1/1/1001 08:00:00"
"538"	"538"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"539"	"539"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"540"	"540"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"541"	"541"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"542"	"542"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"543"	"543"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"544"	"544"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"545"	"545"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"546"	"546"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"547"	"547"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"548"	"548"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"549"	"549"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"553"	"553"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"554"	"554"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"555"	"555"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"556"	"556"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"557"	"557"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"558"	"558"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"559"	"559"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"560"	"560"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"561"	"561"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"562"	"562"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"563"	"563"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"564"	"564"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"565"	"565"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"566"	"566"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"567"	"567"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"568"	"568"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"569"	"569"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"570"	"570"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"571"	"571"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"572"	"572"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"573"	"573"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"577"	"577"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"578"	"578"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"579"	"579"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"580"	"580"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"581"	"581"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"582"	"582"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"583"	"583"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"584"	"584"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"585"	"585"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"586"	"586"		"0"	""	"5499"	"0"	"1/1/1001 08:00:00"
"587"	"587"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"588"	"588"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"589"	"589"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"590"	"590"		"0"	""	"8244"	"0"	"1/1/1001 08:00:00"
"591"	"591"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"592"	"592"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"593"	"593"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"594"	"594"		"0"	""	"12000"	"0"	"1/1/1001 08:00:00"
"595"	"595"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"596"	"596"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"597"	"597"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"598"	"598"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"599"	"599"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"600"	"600"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"601"	"601"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"602"	"602"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"603"	"603"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"604"	"604"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"605"	"605"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"606"	"606"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"607"	"607"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"608"	"608"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"609"	"609"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"610"	"610"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"611"	"611"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"612"	"612"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"613"	"613"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"614"	"614"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"615"	"615"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"616"	"616"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"617"	"617"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"618"	"618"		"0"	""	"8575"	"0"	"1/1/1001 08:00:00"
"619"	"619"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"620"	"620"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"621"	"621"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"622"	"622"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"623"	"623"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"625"	"625"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"626"	"626"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"627"	"627"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"628"	"628"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"629"	"629"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"630"	"630"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"631"	"631"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"632"	"632"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"633"	"633"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"634"	"634"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"635"	"635"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"636"	"636"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"637"	"637"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"638"	"638"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"639"	"639"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"640"	"640"		"0"	""	"7628"	"0"	"1/1/1001 08:00:00"
"641"	"641"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"642"	"642"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"643"	"643"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"644"	"644"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"645"	"645"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"646"	"646"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"647"	"647"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"649"	"649"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"650"	"650"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"651"	"651"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"652"	"652"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"653"	"653"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"654"	"654"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"655"	"655"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"656"	"656"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"657"	"657"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"658"	"658"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"659"	"659"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"660"	"660"		"0"	""	"11000"	"0"	"1/1/1001 08:00:00"
"661"	"661"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"662"	"662"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"663"	"663"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"664"	"664"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"665"	"665"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"666"	"666"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"667"	"667"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"668"	"668"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"673"	"673"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"674"	"674"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"675"	"675"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"676"	"676"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"677"	"677"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"678"	"678"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"679"	"679"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"680"	"680"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"681"	"681"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"682"	"682"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"683"	"683"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"684"	"684"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"685"	"685"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"686"	"686"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"687"	"687"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"688"	"688"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"689"	"689"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"690"	"690"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"691"	"691"		"0"	""	"8461"	"0"	"1/1/1001 08:00:00"
"692"	"692"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"693"	"693"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"694"	"694"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"695"	"695"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"697"	"697"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"698"	"698"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"699"	"699"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"700"	"700"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"701"	"701"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"702"	"702"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"703"	"703"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"704"	"704"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"705"	"705"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"706"	"706"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"707"	"707"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"708"	"708"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"709"	"709"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"710"	"710"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"711"	"711"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"712"	"712"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"713"	"713"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"714"	"714"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"715"	"715"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"716"	"716"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"717"	"717"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"718"	"718"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"719"	"719"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"720"	"720"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"721"	"721"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"722"	"722"		"0"	""	"10000"	"0"	"1/1/1001 08:00:00"
"723"	"723"		"0"	""	"9983"	"0"	"1/1/1001 08:00:00"
"724"	"724"		"0"	""	"9983"	"0"	"1/1/1001 08:00:00"
"725"	"725"		"0"	""	"9926"	"0"	"1/1/1001 08:00:00"
"726"	"726"		"0"	""	"9924"	"0"	"1/1/1001 08:00:00"
"727"	"727"		"0"	""	"9912"	"0"	"1/1/1001 08:00:00"
"728"	"728"		"0"	""	"9870"	"0"	"1/1/1001 08:00:00"
"729"	"729"		"0"	""	"9860"	"0"	"1/1/1001 08:00:00"
"730"	"730"		"0"	""	"9833"	"0"	"1/1/1001 08:00:00"
"731"	"731"		"0"	""	"9808"	"0"	"1/1/1001 08:00:00"
"732"	"732"		"0"	""	"9805"	"0"	"1/1/1001 08:00:00"
"733"	"733"		"0"	""	"7205"	"0"	"1/1/1001 08:00:00"
"734"	"734"		"0"	""	"9784"	"0"	"1/1/1001 08:00:00"
"735"	"735"		"0"	""	"9773"	"0"	"1/1/1001 08:00:00"
"736"	"736"		"0"	""	"9760"	"0"	"1/1/1001 08:00:00"
"737"	"737"		"0"	""	"9758"	"0"	"1/1/1001 08:00:00"
"738"	"738"		"0"	""	"9737"	"0"	"1/1/1001 08:00:00"
"739"	"739"		"0"	""	"9700"	"0"	"1/1/1001 08:00:00"
"740"	"740"		"0"	""	"9694"	"0"	"1/1/1001 08:00:00"
"741"	"741"		"0"	""	"9660"	"0"	"1/1/1001 08:00:00"
"742"	"742"		"0"	""	"7065"	"0"	"1/1/1001 08:00:00"
"743"	"743"		"0"	""	"9616"	"0"	"1/1/1001 08:00:00"
"744"	"744"		"0"	""	"9552"	"0"	"1/1/1001 08:00:00"
"745"	"745"		"0"	""	"9534"	"0"	"1/1/1001 08:00:00"
"746"	"746"		"0"	""	"9527"	"0"	"1/1/1001 08:00:00"
"747"	"747"		"0"	""	"9526"	"0"	"1/1/1001 08:00:00"
"748"	"748"		"0"	""	"9472"	"0"	"1/1/1001 08:00:00"
"749"	"749"		"0"	""	"9468"	"0"	"1/1/1001 08:00:00"
"750"	"750"		"0"	""	"9450"	"0"	"1/1/1001 08:00:00"
"751"	"751"		"0"	""	"9422"	"0"	"1/1/1001 08:00:00"
"752"	"752"		"0"	""	"9393"	"0"	"1/1/1001 08:00:00"
